,temp,location,clouds,pressure,rain,time_stamp,humidity,wind,date
680,32.74,Haymarket Square,0.15,991.4,0,1543401127,0.85,6.42,11/28/2018 10:32
681,32.77,North End,0.15,991.22,0,1543401127,0.85,6.4,11/28/2018 10:32
682,32.7,North Station,0.16,991.4,0,1543401127,0.85,6.39,11/28/2018 10:32
683,32.62,Northeastern University,0.16,991.43,0,1543401127,0.86,6.36,11/28/2018 10:32
684,33.55,South Station,0.17,991.34,0,1543401127,0.83,6.45,11/28/2018 10:32
685,32.62,Theatre District,0.16,991.42,0,1543401127,0.86,6.42,11/28/2018 10:32
686,32.64,West End,0.16,991.4,0,1543401127,0.86,6.39,11/28/2018 10:32
687,33.52,Back Bay,0.68,1019.05,0,1543647174,0.78,3.89,12/1/2018 6:52
688,33.5,Beacon Hill,0.68,1019.04,0,1543647174,0.78,3.89,12/1/2018 6:52
689,33.47,Boston University,0.68,1019.05,0,1543647174,0.78,3.84,12/1/2018 6:52
690,33.37,Fenway,0.68,1019.05,0,1543647174,0.79,3.87,12/1/2018 6:52
691,33.47,Financial District,0.69,1019.04,0,1543647174,0.78,3.92,12/1/2018 6:52
692,33.51,Haymarket Square,0.69,1019.04,0,1543647174,0.78,3.9,12/1/2018 6:52
693,33.54,North End,0.69,1019.04,0,1543647174,0.78,3.9,12/1/2018 6:52
694,33.49,North Station,0.68,1019.04,0,1543647174,0.78,3.88,12/1/2018 6:52
695,33.39,Northeastern University,0.68,1019.05,0,1543647174,0.79,3.89,12/1/2018 6:52
696,33.45,South Station,0.69,1019.04,0,1543647174,0.79,3.93,12/1/2018 6:52
697,33.4,Theatre District,0.69,1019.04,0,1543647174,0.79,3.91,12/1/2018 6:52
698,33.44,West End,0.68,1019.04,0,1543647174,0.78,3.88,12/1/2018 6:52
699,45.16,Back Bay,0.84,1013.54,0,1543250108,0.87,5.79,11/26/2018 16:35
700,45.05,Beacon Hill,0.84,1013.55,0,1543250108,0.87,5.85,11/26/2018 16:35
701,45.02,Boston University,0.83,1013.53,0,1543250108,0.87,5.67,11/26/2018 16:35
702,45.35,Fenway,0.83,1013.52,0,1543250108,0.86,5.69,11/26/2018 16:35
703,45.48,Financial District,0.84,1013.55,0,1543250108,0.86,5.94,11/26/2018 16:35
704,45.19,Haymarket Square,0.84,1013.56,0,1543250108,0.87,5.93,11/26/2018 16:35
705,45.2,North End,0.84,1013.56,0,1543250108,0.87,5.95,11/26/2018 16:35
706,45.26,North Station,0.84,1013.56,0,1543250108,0.86,5.9,11/26/2018 16:35
707,45.44,Northeastern University,0.83,1013.53,0,1543250108,0.86,5.74,11/26/2018 16:35
708,45.57,South Station,0.84,1013.55,0,1543250108,0.85,5.94,11/26/2018 16:35
709,45.24,West End,0.84,1013.55,0,1543250108,0.86,5.88,11/26/2018 16:35
710,32.64,Fenway,0.52,1033.74,0,1544730301,0.57,1.74,12/13/2018 19:45
711,32.71,Haymarket Square,0.51,1033.75,0,1544730301,0.57,1.88,12/13/2018 19:45
712,32.75,North End,0.51,1033.75,0,1544730301,0.57,1.9,12/13/2018 19:45
713,46.44,Back Bay,0.92,999.48,0,1543834374,0.93,2.45,12/3/2018 10:52
714,46.34,Beacon Hill,0.92,999.48,0,1543834374,0.93,2.48,12/3/2018 10:52
715,46.48,Boston University,0.92,999.48,0,1543834374,0.93,2.43,12/3/2018 10:52
716,46.39,Fenway,0.93,999.49,0,1543834374,0.94,2.42,12/3/2018 10:52
717,46.32,Financial District,0.92,999.48,0,1543834374,0.94,2.49,12/3/2018 10:52
718,46.28,Haymarket Square,0.92,999.48,0,1543834374,0.94,2.51,12/3/2018 10:52
719,46.3,North End,0.92,999.48,0,1543834374,0.93,2.51,12/3/2018 10:52
720,46.23,North Station,0.92,999.48,0,1543834374,0.94,2.51,12/3/2018 10:52
721,46.38,Northeastern University,0.93,999.49,0,1543834374,0.94,2.43,12/3/2018 10:52
722,46.32,South Station,0.92,999.48,0,1543834374,0.94,2.48,12/3/2018 10:52
723,46.29,Theatre District,0.92,999.48,0,1543834374,0.94,2.47,12/3/2018 10:52
724,46.22,West End,0.92,999.48,0,1543834374,0.94,2.5,12/3/2018 10:52
725,44.28,Beacon Hill,1,998.2,0.0098,1543297497,0.89,14.65,11/27/2018 5:44
726,44.07,Fenway,1,998.19,0.0088,1543297497,0.9,14.42,11/27/2018 5:44
727,37.88,North Station,0.98,1000.17,0,1543474189,0.69,10,11/29/2018 6:49
728,40.37,Boston University,1,1010.95,0.015,1545011102,0.9,10.18,12/17/2018 1:45
729,41.35,South Station,1,1010.94,0.026,1545011102,0.87,10.69,12/17/2018 1:45
730,40.2,West End,1,1010.97,0.025,1545011102,0.9,10.49,12/17/2018 1:45
731,36.27,Back Bay,0.87,1018.48,0,1543630199,0.7,4.26,12/1/2018 2:09
732,36.45,Haymarket Square,0.87,1018.48,0,1543630199,0.69,4.18,12/1/2018 2:09
733,36.3,North End,0.87,1018.48,0,1543630199,0.7,4.17,12/1/2018 2:09
734,41.03,Back Bay,0.42,1024.49,0,1544928301,0.71,6.32,12/16/2018 2:45
735,40.99,Beacon Hill,0.41,1024.49,0,1544928301,0.71,6.34,12/16/2018 2:45
736,41,Boston University,0.43,1024.49,0,1544928301,0.71,6.2,12/16/2018 2:45
737,40.8,Fenway,0.43,1024.48,0,1544928301,0.72,6.25,12/16/2018 2:45
738,42.13,Financial District,0.4,1024.49,0,1544928301,0.68,6.43,12/16/2018 2:45
739,40.99,Haymarket Square,0.4,1024.49,0,1544928301,0.71,6.38,12/16/2018 2:45
740,41.04,North End,0.4,1024.49,0,1544928301,0.7,6.4,12/16/2018 2:45
741,40.9,North Station,0.4,1024.5,0,1544928301,0.71,6.35,12/16/2018 2:45
742,40.81,Northeastern University,0.42,1024.48,0,1544928301,0.72,6.31,12/16/2018 2:45
743,42.1,South Station,0.41,1024.49,0,1544928301,0.68,6.44,12/16/2018 2:45
744,40.87,Theatre District,0.41,1024.49,0,1544928301,0.71,6.4,12/16/2018 2:45
745,40.84,West End,0.41,1024.49,0,1544928301,0.71,6.34,12/16/2018 2:45
746,38.41,Boston University,0.48,991.7,0,1543413982,0.67,11.54,11/28/2018 14:06
747,38.56,Fenway,0.48,991.71,0,1543413982,0.67,11.42,11/28/2018 14:06
748,38.47,Haymarket Square,0.48,991.68,0,1543413982,0.67,11.3,11/28/2018 14:06
749,38.48,North End,0.48,991.68,0,1543413982,0.67,11.27,11/28/2018 14:06
750,38.57,Northeastern University,0.48,991.71,0,1543413982,0.67,11.33,11/28/2018 14:06
751,38.55,South Station,0.48,991.69,0,1543413982,0.67,11.2,11/28/2018 14:06
752,38.49,West End,0.48,991.68,0,1543413982,0.67,11.36,11/28/2018 14:06
753,40.36,Boston University,1,1014.17,0,1543213005,0.91,1.1,11/26/2018 6:16
754,40.27,Fenway,1,1014.17,0,1543213005,0.92,1.12,11/26/2018 6:16
755,40.51,Financial District,1,1014.18,0,1543213005,0.92,1.28,11/26/2018 6:16
756,40.55,North End,1,1014.19,0,1543213005,0.91,1.28,11/26/2018 6:16
757,40.33,Northeastern University,1,1014.17,0,1543213005,0.92,1.16,11/26/2018 6:16
758,40.41,West End,1,1014.18,0,1543213005,0.92,1.24,11/26/2018 6:16
759,40.07,Back Bay,0.83,999.93,0,1545079501,0.74,9.18,12/17/2018 20:45
760,40.44,Boston University,0.78,1000.01,0,1545079501,0.73,9.31,12/17/2018 20:45
761,40.09,Fenway,0.78,1000.01,0,1545079501,0.74,9.36,12/17/2018 20:45
762,40.56,Financial District,0.81,999.91,0,1545079501,0.73,9.35,12/17/2018 20:45
763,40,Haymarket Square,0.82,999.9,0,1545079501,0.74,9.3,12/17/2018 20:45
764,40.06,North End,0.81,999.9,0,1545079501,0.74,9.33,12/17/2018 20:45
765,39.93,North Station,0.82,999.9,0,1545079501,0.74,9.27,12/17/2018 20:45
766,40.01,Northeastern University,0.78,1000.01,0,1545079501,0.74,9.43,12/17/2018 20:45
767,40.4,South Station,0.82,999.89,0,1545079501,0.73,9.26,12/17/2018 20:45
768,40.01,Theatre District,0.77,999.97,0,1545079501,0.74,9.53,12/17/2018 20:45
769,40.1,West End,0.77,999.96,0,1545079501,0.74,9.49,12/17/2018 20:45
770,38.42,Beacon Hill,0.64,997.41,0,1543455127,0.72,10.08,11/29/2018 1:32
771,38.5,Boston University,0.65,997.45,0,1543455127,0.72,9.97,11/29/2018 1:32
772,38.24,Fenway,0.65,997.45,0,1543455127,0.73,10.01,11/29/2018 1:32
773,36.86,Financial District,0.65,997.4,0,1543455127,0.77,10.15,11/29/2018 1:32
774,38.37,Haymarket Square,0.64,997.4,0,1543455127,0.72,10.11,11/29/2018 1:32
775,38.31,North Station,0.64,997.4,0,1543455127,0.73,10.09,11/29/2018 1:32
776,38.17,Northeastern University,0.65,997.44,0,1543455127,0.73,10.06,11/29/2018 1:32
777,38.18,Theatre District,0.65,997.41,0,1543455127,0.73,10.12,11/29/2018 1:32
778,38.26,West End,0.64,997.41,0,1543455127,0.73,10.08,11/29/2018 1:32
779,37.58,Back Bay,0.5,998.75,0,1543465920,0.71,9.93,11/29/2018 4:32
780,37.57,Beacon Hill,0.5,998.74,0,1543465920,0.71,9.96,11/29/2018 4:32
781,37.62,Boston University,0.49,998.77,0,1543465920,0.71,9.81,11/29/2018 4:32
782,37.31,Fenway,0.49,998.77,0,1543465920,0.72,9.85,11/29/2018 4:32
783,38.13,Financial District,0.51,998.73,0,1543465920,0.7,10.04,11/29/2018 4:32
784,37.51,Haymarket Square,0.51,998.73,0,1543465920,0.72,10.01,11/29/2018 4:32
785,37.55,North End,0.51,998.73,0,1543465920,0.71,10.03,11/29/2018 4:32
786,37.43,North Station,0.51,998.73,0,1543465920,0.72,9.98,11/29/2018 4:32
787,37.24,Northeastern University,0.49,998.77,0,1543465920,0.72,9.9,11/29/2018 4:32
788,38.03,South Station,0.51,998.74,0,1543465920,0.7,10.05,11/29/2018 4:32
789,37.26,Theatre District,0.5,998.74,0,1543465920,0.72,10,11/29/2018 4:32
790,37.37,West End,0.5,998.74,0,1543465920,0.72,9.97,11/29/2018 4:32
791,40.63,Back Bay,0.86,1014.17,0,1543207253,0.93,2.57,11/26/2018 4:40
792,40.88,North End,0.89,1013.96,0,1543207253,0.92,2.73,11/26/2018 4:40
793,40.7,Beacon Hill,0.95,1013.79,0,1543207778,0.92,2.57,11/26/2018 4:49
794,40.57,Fenway,0.94,1013.78,0,1543207778,0.92,2.55,11/26/2018 4:49
795,40.7,Financial District,0.95,1013.79,0,1543207778,0.92,2.68,11/26/2018 4:49
796,40.75,North End,0.95,1013.8,0,1543207778,0.92,2.59,11/26/2018 4:49
797,40.63,West End,0.95,1013.79,0,1543207778,0.92,2.54,11/26/2018 4:49
798,41.09,Back Bay,1,991.83,0,1543431728,0.64,9.45,11/28/2018 19:02
799,41.12,Boston University,1,991.84,0,1543431728,0.64,9.36,11/28/2018 19:02
800,40.94,Fenway,1,991.85,0,1543431728,0.64,9.39,11/28/2018 19:02
801,41.26,Financial District,1,991.82,0,1543431728,0.63,9.53,11/28/2018 19:02
802,41.03,Haymarket Square,1,991.81,0,1543431728,0.64,9.51,11/28/2018 19:02
803,41.07,North End,1,991.81,0,1543431728,0.64,9.53,11/28/2018 19:02
804,40.98,North Station,1,991.81,0,1543431728,0.64,9.5,11/28/2018 19:02
805,40.91,Northeastern University,1,991.84,0,1543431728,0.64,9.43,11/28/2018 19:02
806,41.22,South Station,1,991.82,0,1543431728,0.63,9.53,11/28/2018 19:02
807,40.9,Theatre District,1,991.82,0,1543431728,0.64,9.5,11/28/2018 19:02
808,40.93,West End,1,991.82,0,1543431728,0.64,9.49,11/28/2018 19:02
809,43.2,Back Bay,0.72,991.1,0,1543349720,0.71,8.72,11/27/2018 20:15
810,43.21,Beacon Hill,0.72,991.09,0,1543349720,0.71,8.73,11/27/2018 20:15
811,43.29,Boston University,0.73,991.11,0,1543349720,0.71,8.64,11/27/2018 20:15
812,42.92,Fenway,0.73,991.11,0,1543349720,0.72,8.68,11/27/2018 20:15
813,43.43,Financial District,0.71,991.08,0,1543349720,0.7,8.79,11/27/2018 20:15
814,43.11,Haymarket Square,0.71,991.08,0,1543349720,0.71,8.75,11/27/2018 20:15
815,43.15,North End,0.71,991.07,0,1543349720,0.71,8.77,11/27/2018 20:15
816,43.01,North Station,0.71,991.07,0,1543349720,0.71,8.73,11/27/2018 20:15
817,42.88,Northeastern University,0.73,991.11,0,1543349720,0.72,8.73,11/27/2018 20:15
818,42.9,Theatre District,0.72,991.09,0,1543349720,0.72,8.77,11/27/2018 20:15
819,42.96,West End,0.72,991.08,0,1543349720,0.72,8.73,11/27/2018 20:15
820,40.83,Back Bay,1,1014.75,0,1543226710,0.93,1.84,11/26/2018 10:05
821,40.77,Beacon Hill,1,1014.75,0,1543226710,0.93,1.85,11/26/2018 10:05
822,40.77,Boston University,1,1014.75,0,1543226710,0.93,1.99,11/26/2018 10:05
823,40.76,Fenway,1,1014.75,0,1543226710,0.93,1.9,11/26/2018 10:05
824,41.24,Financial District,1,1014.75,0,1543226710,0.92,1.74,11/26/2018 10:05
825,40.81,Haymarket Square,1,1014.75,0,1543226710,0.93,1.83,11/26/2018 10:05
826,40.84,North End,1,1014.75,0,1543226710,0.93,1.81,11/26/2018 10:05
827,40.79,North Station,1,1014.75,0,1543226710,0.93,1.87,11/26/2018 10:05
828,40.83,Northeastern University,1,1014.75,0,1543226710,0.93,1.82,11/26/2018 10:05
829,41.26,South Station,1,1014.75,0,1543226710,0.92,1.71,11/26/2018 10:05
830,40.83,Theatre District,1,1014.75,0,1543226710,0.93,1.76,11/26/2018 10:05
831,40.75,West End,1,1014.75,0,1543226710,0.93,1.87,11/26/2018 10:05
832,40.81,Back Bay,1,1014.58,0,1543221245,0.93,1.26,11/26/2018 8:34
833,42.15,Financial District,1,1014.57,0,1543221245,0.89,1.26,11/26/2018 8:34
834,42.12,South Station,1,1014.57,0,1543221245,0.89,1.25,11/26/2018 8:34
835,40.74,Theatre District,1,1014.57,0,1543221245,0.94,1.25,11/26/2018 8:34
836,40.13,Back Bay,0.41,1023.48,0,1544939101,0.7,7.74,12/16/2018 5:45
837,40.07,Beacon Hill,0.41,1023.49,0,1544939101,0.7,7.76,12/16/2018 5:45
838,39.99,Boston University,0.41,1023.48,0,1544939101,0.7,7.53,12/16/2018 5:45
839,39.94,Fenway,0.41,1023.47,0,1544939101,0.71,7.62,12/16/2018 5:45
840,40.15,Haymarket Square,0.41,1023.5,0,1544939101,0.7,7.82,12/16/2018 5:45
841,40.22,North End,0.41,1023.5,0,1544939101,0.7,7.85,12/16/2018 5:45
842,40.08,North Station,0.41,1023.5,0,1544939101,0.7,7.77,12/16/2018 5:45
843,40,Northeastern University,0.41,1023.46,0,1544939101,0.71,7.73,12/16/2018 5:45
844,41.34,South Station,0.41,1023.48,0,1544939101,0.67,7.93,12/16/2018 5:45
845,40.04,Theatre District,0.41,1023.48,0,1544939101,0.71,7.86,12/16/2018 5:45
846,39.97,West End,0.41,1023.5,0,1544939101,0.71,7.76,12/16/2018 5:45
847,31.83,Back Bay,0.54,1033.43,0,1544723101,0.55,2.04,12/13/2018 17:45
848,31.77,Haymarket Square,0.53,1033.43,0,1544723101,0.55,2.07,12/13/2018 17:45
849,31.79,North End,0.53,1033.43,0,1544723101,0.55,2.08,12/13/2018 17:45
850,31.77,North Station,0.54,1033.43,0,1544723101,0.55,2.06,12/13/2018 17:45
851,31.64,South Station,0.53,1033.43,0,1544723101,0.55,2.09,12/13/2018 17:45
852,31.85,Theatre District,0.54,1033.43,0,1544723101,0.55,2.08,12/13/2018 17:45
853,33.46,Beacon Hill,0.4,991.96,0,1543398145,0.84,6.76,11/28/2018 9:42
854,33.61,Boston University,0.41,991.98,0,1543398145,0.83,6.65,11/28/2018 9:42
855,34.16,Financial District,0.4,991.96,0,1543398145,0.81,6.82,11/28/2018 9:42
856,33.31,North End,0.4,991.95,0,1543398145,0.84,6.8,11/28/2018 9:42
857,33.22,North Station,0.4,991.95,0,1543398145,0.84,6.77,11/28/2018 9:42
858,33.17,West End,0.4,991.96,0,1543398145,0.85,6.76,11/28/2018 9:42
859,39.48,Back Bay,0.82,995.69,0,1543448090,0.66,10.91,11/28/2018 23:34
860,39.45,Beacon Hill,0.82,995.67,0,1543448090,0.66,10.93,11/28/2018 23:34
861,39.48,Boston University,0.81,995.71,0,1543448090,0.66,10.74,11/28/2018 23:34
862,39.26,Fenway,0.82,995.71,0,1543448090,0.66,10.81,11/28/2018 23:34
863,40.38,Financial District,0.83,995.66,0,1543448090,0.64,11.05,11/28/2018 23:34
864,39.43,Haymarket Square,0.82,995.66,0,1543448090,0.66,10.99,11/28/2018 23:34
865,39.47,North End,0.83,995.66,0,1543448090,0.66,11.01,11/28/2018 23:34
866,39.36,North Station,0.82,995.66,0,1543448090,0.66,10.95,11/28/2018 23:34
867,39.28,Northeastern University,0.82,995.71,0,1543448090,0.66,10.89,11/28/2018 23:34
868,40.35,South Station,0.83,995.67,0,1543448090,0.64,11.07,11/28/2018 23:34
869,39.31,Theatre District,0.83,995.67,0,1543448090,0.66,11.01,11/28/2018 23:34
870,39.3,West End,0.82,995.67,0,1543448090,0.66,10.94,11/28/2018 23:34
871,35,Back Bay,0.15,991.78,0,1543390423,0.8,6.6,11/28/2018 7:33
872,34.99,Beacon Hill,0.15,991.76,0,1543390423,0.8,6.63,11/28/2018 7:33
873,34.99,Boston University,0.16,991.78,0,1543390423,0.8,6.48,11/28/2018 7:33
874,34.88,Fenway,0.16,991.79,0,1543390423,0.8,6.52,11/28/2018 7:33
875,35.85,Financial District,0.15,991.76,0,1543390423,0.77,6.71,11/28/2018 7:33
876,35.02,Haymarket Square,0.15,991.75,0,1543390423,0.8,6.68,11/28/2018 7:33
877,35.02,North End,0.13,991.56,0,1543390423,0.8,6.74,11/28/2018 7:33
878,35,North Station,0.15,991.75,0,1543390423,0.8,6.66,11/28/2018 7:33
879,34.87,Northeastern University,0.15,991.79,0,1543390423,0.8,6.57,11/28/2018 7:33
880,35.82,South Station,0.15,991.77,0,1543390423,0.77,6.72,11/28/2018 7:33
881,34.89,Theatre District,0.13,991.58,0,1543390423,0.8,6.71,11/28/2018 7:33
882,34.95,West End,0.15,991.76,0,1543390423,0.8,6.65,11/28/2018 7:33
883,45.26,Back Bay,1,989.04,0,1543320920,0.93,1.54,11/27/2018 12:15
884,45.09,Boston University,1,989.05,0,1543320920,0.93,1.39,11/27/2018 12:15
885,45.1,Fenway,1,989.05,0,1543320920,0.93,1.48,11/27/2018 12:15
886,45.83,Financial District,1,989.02,0,1543320920,0.91,1.7,11/27/2018 12:15
887,45.37,Haymarket Square,1,989.01,0,1543320920,0.93,1.64,11/27/2018 12:15
888,45.42,North End,1,989.01,0,1543320920,0.93,1.67,11/27/2018 12:15
889,45.32,North Station,1,989.01,0,1543320920,0.93,1.59,11/27/2018 12:15
890,45.19,Northeastern University,1,989.05,0,1543320920,0.93,1.56,11/27/2018 12:15
891,45.83,South Station,1,989.02,0,1543320920,0.91,1.71,11/27/2018 12:15
892,45.3,Theatre District,1,989.02,0,1543320920,0.93,1.64,11/27/2018 12:15
893,45.26,West End,1,989.02,0,1543320920,0.93,1.57,11/27/2018 12:15
894,37.55,Back Bay,0.47,998.85,0,1543466398,0.72,10.1,11/29/2018 4:39
895,37.54,Beacon Hill,0.47,998.84,0.0019,1543466398,0.72,10.14,11/29/2018 4:39
896,37.59,Boston University,0.46,998.87,0,1543466398,0.71,9.97,11/29/2018 4:39
897,37.24,Fenway,0.46,998.87,0,1543466398,0.72,10.01,11/29/2018 4:39
898,38.17,Financial District,0.48,998.83,0,1543466398,0.7,10.23,11/29/2018 4:39
899,37.47,Haymarket Square,0.48,998.83,0.0019,1543466398,0.72,10.2,11/29/2018 4:39
900,37.51,North End,0.48,998.83,0.0019,1543466398,0.72,10.22,11/29/2018 4:39
901,37.37,North Station,0.48,998.83,0.0019,1543466398,0.72,10.17,11/29/2018 4:39
902,37.15,Northeastern University,0.46,998.87,0,1543466398,0.73,10.07,11/29/2018 4:39
903,38.06,South Station,0.48,998.83,0,1543466398,0.7,10.23,11/29/2018 4:39
904,37.19,Theatre District,0.47,998.84,0,1543466398,0.73,10.19,11/29/2018 4:39
905,37.31,West End,0.47,998.84,0.0019,1543466398,0.72,10.15,11/29/2018 4:39
906,40.4,Back Bay,0.92,1013.79,0,1543210084,0.93,2.71,11/26/2018 5:28
907,40.39,Boston University,0.91,1013.79,0,1543210084,0.93,2.59,11/26/2018 5:28
908,40.17,Fenway,0.91,1013.78,0,1543210084,0.94,2.67,11/26/2018 5:28
909,40.34,Financial District,0.92,1013.8,0,1543210084,0.94,2.78,11/26/2018 5:28
910,40.29,South Station,0.92,1013.8,0,1543210084,0.94,2.82,11/26/2018 5:28
911,40.24,Theatre District,0.92,1013.79,0,1543210084,0.94,2.78,11/26/2018 5:28
912,38.51,Back Bay,0.54,997.83,0,1543456928,0.7,10.23,11/29/2018 2:02
913,44.53,Northeastern University,0.19,1029.99,0,1544813102,0.61,3.39,12/14/2018 18:45
914,44.59,South Station,0.18,1030,0,1544813102,0.6,3.4,12/14/2018 18:45
915,39.89,Back Bay,0.57,1023.45,0,1543701174,0.65,2.66,12/1/2018 21:52
916,39.85,Beacon Hill,0.57,1023.46,0,1543701174,0.65,2.64,12/1/2018 21:52
917,39.92,Boston University,0.58,1023.45,0,1543701174,0.64,2.63,12/1/2018 21:52
918,39.76,Fenway,0.58,1023.44,0,1543701174,0.65,2.66,12/1/2018 21:52
919,40.4,Financial District,0.57,1023.46,0,1543701174,0.63,2.66,12/1/2018 21:52
920,39.85,Haymarket Square,0.56,1023.46,0,1543701174,0.65,2.64,12/1/2018 21:52
921,39.88,North End,0.56,1023.46,0,1543701174,0.65,2.64,12/1/2018 21:52
922,39.81,North Station,0.56,1023.46,0,1543701174,0.65,2.63,12/1/2018 21:52
923,39.72,Northeastern University,0.58,1023.44,0,1543701174,0.65,2.68,12/1/2018 21:52
924,40.36,South Station,0.57,1023.46,0,1543701174,0.64,2.67,12/1/2018 21:52
925,39.74,Theatre District,0.57,1023.45,0,1543701174,0.65,2.67,12/1/2018 21:52
926,39.77,West End,0.56,1023.46,0,1543701174,0.65,2.63,12/1/2018 21:52
927,31.62,Back Bay,0.77,1034.38,0,1544737501,0.63,2.04,12/13/2018 21:45
928,31.62,Beacon Hill,0.76,1034.38,0,1544737501,0.63,2.03,12/13/2018 21:45
929,31.6,Boston University,0.78,1034.38,0,1544737501,0.63,1.98,12/13/2018 21:45
930,31.41,Fenway,0.78,1034.38,0,1544737501,0.63,2.03,12/13/2018 21:45
931,32.74,Financial District,0.76,1034.39,0,1544737501,0.6,2.09,12/13/2018 21:45
932,31.62,Haymarket Square,0.76,1034.39,0,1544737501,0.63,2.05,12/13/2018 21:45
933,31.66,North End,0.76,1034.39,0,1544737501,0.63,2.06,12/13/2018 21:45
934,31.55,North Station,0.76,1034.39,0,1544737501,0.63,2.03,12/13/2018 21:45
935,31.42,Northeastern University,0.78,1034.38,0,1544737501,0.63,2.07,12/13/2018 21:45
936,32.71,South Station,0.76,1034.39,0,1544737501,0.61,2.11,12/13/2018 21:45
937,31.49,Theatre District,0.77,1034.39,0,1544737501,0.63,2.08,12/13/2018 21:45
938,31.5,West End,0.76,1034.39,0,1544737501,0.63,2.03,12/13/2018 21:45
939,33.66,Beacon Hill,0.12,991.2,0,1543398610,0.82,5.38,11/28/2018 9:50
940,33.74,South Station,0.12,991.2,0,1543398610,0.82,5.45,11/28/2018 9:50
941,44.7,Back Bay,1,1014.09,0,1543248309,0.88,4.28,11/26/2018 16:05
942,44.57,Beacon Hill,1,1014.1,0,1543248309,0.88,4.3,11/26/2018 16:05
943,44.86,Fenway,1,1014.08,0,1543248309,0.87,4.22,11/26/2018 16:05
944,44.76,North End,1,1014.11,0,1543248309,0.88,4.36,11/26/2018 16:05
945,44.79,North Station,1,1014.11,0,1543248309,0.87,4.31,11/26/2018 16:05
946,44.92,Theatre District,1,1014.1,0,1543248309,0.87,4.37,11/26/2018 16:05
947,41.38,Back Bay,0.92,991.5,0,1543424527,0.63,9.22,11/28/2018 17:02
948,41.49,Fenway,0.91,991.51,0,1543424527,0.62,9.19,11/28/2018 17:02
949,41.46,South Station,0.92,991.49,0,1543424527,0.63,9.25,11/28/2018 17:02
950,20.49,Back Bay,0.51,1029.45,0,1544687101,0.59,3.54,12/13/2018 7:45
951,20.49,Beacon Hill,0.51,1029.46,0,1544687101,0.59,3.6,12/13/2018 7:45
952,20.24,Boston University,0.5,1029.46,0,1544687101,0.59,3.45,12/13/2018 7:45
953,20.31,Fenway,0.51,1029.45,0,1544687101,0.59,3.45,12/13/2018 7:45
954,20.68,Financial District,0.51,1029.45,0,1544687101,0.59,3.65,12/13/2018 7:45
955,20.59,Haymarket Square,0.51,1029.45,0,1544687101,0.59,3.66,12/13/2018 7:45
956,20.64,North End,0.51,1029.45,0,1544687101,0.59,3.68,12/13/2018 7:45
957,20.53,North Station,0.51,1029.46,0,1544687101,0.59,3.65,12/13/2018 7:45
958,20.44,Northeastern University,0.51,1029.45,0,1544687101,0.59,3.48,12/13/2018 7:45
959,20.7,South Station,0.52,1029.45,0,1544687101,0.59,3.64,12/13/2018 7:45
960,20.59,Theatre District,0.51,1029.45,0,1544687101,0.59,3.6,12/13/2018 7:45
961,20.49,West End,0.51,1029.46,0,1544687101,0.59,3.63,12/13/2018 7:45
962,35.01,Back Bay,0.16,991.78,0,1543390270,0.8,6.55,11/28/2018 7:31
963,35,Beacon Hill,0.15,991.77,0,1543390270,0.8,6.58,11/28/2018 7:31
964,35.01,Boston University,0.16,991.78,0,1543390270,0.8,6.43,11/28/2018 7:31
965,34.9,Fenway,0.16,991.79,0,1543390270,0.8,6.47,11/28/2018 7:31
966,35.8,Financial District,0.13,991.56,0,1543390270,0.77,6.7,11/28/2018 7:31
967,35.03,Haymarket Square,0.15,991.76,0,1543390270,0.8,6.63,11/28/2018 7:31
968,35.06,North End,0.15,991.75,0,1543390270,0.8,6.65,11/28/2018 7:31
969,35.02,North Station,0.15,991.75,0,1543390270,0.8,6.6,11/28/2018 7:31
970,34.89,Northeastern University,0.16,991.79,0,1543390270,0.8,6.52,11/28/2018 7:31
971,35.8,South Station,0.15,991.77,0,1543390270,0.77,6.66,11/28/2018 7:31
972,34.94,Theatre District,0.15,991.77,0,1543390270,0.8,6.62,11/28/2018 7:31
973,34.97,West End,0.15,991.76,0,1543390270,0.8,6.59,11/28/2018 7:31
974,50.86,Back Bay,1,1003.26,0,1543787574,0.93,3.87,12/2/2018 21:52
975,50.77,Beacon Hill,1,1003.25,0,1543787574,0.94,3.91,12/2/2018 21:52
976,50.8,Boston University,1,1003.27,0,1543787574,0.93,3.8,12/2/2018 21:52
977,50.82,Fenway,1,1003.27,0,1543787574,0.94,3.81,12/2/2018 21:52
978,51.75,Financial District,1,1003.25,0,1543787574,0.9,3.95,12/2/2018 21:52
979,50.78,Haymarket Square,1,1003.25,0,1543787574,0.93,3.95,12/2/2018 21:52
980,50.81,North End,1,1003.25,0,1543787574,0.93,3.96,12/2/2018 21:52
981,50.74,North Station,1,1003.25,0,1543787574,0.93,3.93,12/2/2018 21:52
982,50.88,Northeastern University,1,1003.27,0,1543787574,0.94,3.84,12/2/2018 21:52
983,51.78,South Station,1,1003.25,0,1543787574,0.9,3.95,12/2/2018 21:52
984,50.83,Theatre District,1,1003.25,0,1543787574,0.94,3.92,12/2/2018 21:52
985,50.72,West End,1,1003.25,0,1543787574,0.94,3.92,12/2/2018 21:52
986,45.74,Theatre District,0.91,1021.45,0,1544867102,0.91,5.86,12/15/2018 9:45
